Country,CCode,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Australia,AUS,0.2378902045209903,0.21739130434782616,0.1071428571428572,0.019354838709677136,-0.06962025319999998,-0.08163265306122436,-0.10370370370370385,0.09917355371900793,0.07518796992481191,-0.027972027999999982,-0.043165467625899234,0.1729323308270676,0.08333333333333304,0.02366863905325456
Austria,AUT,-0.022556390977443663,0.10000000000000009,-0.05128205128205143,0.0491400491400491,0.02810304449648715,-0.13439635535307515,0.03684210526315779,0.053299492385786795,0.0915662650602409,-0.02207505519999997,-0.020316027088036148,0.10599078341013835,-0.01666666666666683,0.0847457627118644
Belgium,BEL,-0.006185567010309256,0.09336099585062252,-0.05502846299810249,0.05220883534136567,0.026717557251908275,-0.1431226765799256,0.02819956616052033,0.05696202531645578,0.08383233532934109,-0.011049723756905938,-0.013035381750465591,0.1283018867924528,-0.008361203999999955,0.08768971332209108
Canada,CAN,0.18248175182481763,0.1049382716049383,0.022346368715083553,0.010928961748633892,-0.021621621621621623,-0.1381215469999999,-0.019230769230769162,0.07843137254901955,0.048484848484848575,0.005780346820809301,-0.04597701149425282,0.21084337349397608,0.07462686567164178,-0.00925925925925919
Switzerland,CHE,0.08122743682310496,0.19532554257095147,-0.04189944134078216,0.029154518950437414,0.02974504249291776,-0.0453920220082531,-0.008645533141210415,0.010174418604651292,0.04460431654676289,-0.00688705234159781,0.029126213592232997,0.0956873315363882,0.006150061500614701,0.08190709046454758
Chile,CHL,0.2616279069767442,0.15668202764976957,0.06374501992031889,0.03745318352059934,-0.06137184115523486,-0.0692307692307692,0.02892561983471076,0.10843373493975905,0.07246376811594213,-0.060810810810810856,-0.08633093525179858,0.2440944881889764,-0.044303797468354444,0.11258278145695355
Colombia,COL,0.23275862068965525,0.17132867132867124,0.10746268656716418,0.02964959568733172,-0.002617801047120505,-0.2309711285999999,-0.03412969283276435,0.10247349823321561,0.07051282051282048,-0.032934131699999925,-0.16408668730650144,0.18148148148148158,0.08150470219435713,0.05217391304347796
Costa Rica,CRI,0.22484117846880092,0.135533303134993,0.10450815201467667,0.0787186766162129,0.020937133375843242,0.08507915222332163,0.042611923088647696,0.028362099866080293,0.03146471891532898,0.03200096522103091,-0.03138983053323552,0.04111050349144807,0.06593061032811631,0.24918272481533132
Czechia,CZE,0.019323671497584627,0.09478673000000004,-0.09090909089999999,0.014285714285714235,-0.009389671361502372,-0.10426540284360186,0.04761904761904767,0.12121212121212133,0.1351351351351351,0.01984126984126955,-0.023346303501945553,0.1593625498007969,0.03780068728522368,0.13576158940397365
Germany,DEU,-0.002873563218390829,0.10086455331412103,-0.05759162303664922,0.058333333333333126,0.04199475065616798,-0.1385390428211586,0.03508771929824572,0.062146892655367214,0.0771276595744681,-0.022222222222222476,-0.005050505100000047,0.10406091370558368,-0.043678160919540354,0.08894230769230749
Denmark,DNK,-0.003095975232198178,0.06832298136645965,-0.04941860465116277,0.0550458715596327,0.023188405797101463,-0.14447592067988668,0.0331125827814569,0.06410256410256387,0.06927710843373469,-0.028169014099999945,0.03188405797101446,0.146067415730337,-0.014705882352941124,0.01243781094527363
Spain,ESP,-0.04666666666666652,0.04195804195804209,-0.10738255033557043,0.022556390977443552,0.014705882352941124,-0.12318840579710144,0.024793388429751984,0.06451612903225801,0.08333333333333304,-0.020979021000000042,-0.07857142857142863,0.1317829457364339,-0.006849315068493289,0.11724137931034484
Estonia,EST,-0.005583635931617481,0.19358182612891528,-0.0028540130158841714,0.09526134947892562,0.06304876646097934,-0.13837538018658013,0.05358562951949675,0.11841662963391952,0.1366306640103503,0.02085397584505988,-0.0016620974326642113,0.16919110707341423,0.03148761947275469,0.07596402802170643
Finland,FIN,-0.015810276679842028,0.10441767068273089,-0.06545454545454565,0.05058365758754868,0.011111111111111072,-0.14652014652014655,0.02575107296137369,0.06276150627615085,0.07874015748031526,-0.025547445255474366,0.011235955056179803,0.0888888888888888,-0.04761904761904756,0.05714285714285716
France,FRA,-0.01851851851851838,0.08301886792452828,-0.0662020905923345,0.052238805970149294,0.01418439716312081,-0.14685314689999995,0.012295081967213184,0.04858299595141702,0.07335907335907343,-0.021582733812949617,-0.02573529411764719,0.12075471698113205,-0.0572390572390572,0.08928571428571419
United Kingdom,GBR,0.03319502074688807,0.06827309236947787,0.018796992481203034,0.02583025830258312,0.1007194244604317,-0.04248366013071869,-0.08191126279863481,-0.003717472118959231,0.07089552238805963,-0.006968641114982521,-0.05263157894736836,0.16296296296296298,-0.009554140127388533,0.08681672025723497
Greece,GRC,-0.09480122324159046,-0.04391891889999999,-0.15547703180212014,-0.008368200836819994,-0.012658227848101222,-0.16666666666666652,-0.01025641025641022,0.036269430051813156,0.06499999999999995,-0.028169014099999945,-0.07729468599033817,0.14136125654450238,0.004587155963302836,0.1095890410958904
Hungary,HUN,0.007633587786259444,0.07575757575757569,-0.09154929577464788,0.054263565891472965,0.03676470588235303,-0.11347517730496459,0.03200000000000003,0.10852713178294571,0.12587412587412605,0.018633540372670954,-0.04268292682926844,0.15923566878980888,-0.027472527472527486,0.19774011299435035
Ireland,IRL,-0.059322033900000015,0.0855855855855856,-0.058091286300000045,0.07048458149779768,0.09876543209876543,0.1310861423220977,0.013245033112582849,0.14052287581699363,0.13180515759312317,0.030379746835442756,0.07371007371007376,0.21510297482837526,0.03389830508474567,0.0036429872495447047
Iceland,ISL,0.04536482499829364,0.1069335825415012,-0.03088466941307544,0.09311267488875719,0.1080679146214043,-0.01961373880414541,0.18701365199937148,0.18925048555050572,0.0619762104015793,-0.06014683070000004,-0.1236314561473898,0.19395945762673916,0.1140323986338676,0.0888040173685194
Italy,ITA,-0.03167420814479638,0.07943925233644866,-0.09090909089999999,0.023809523809523725,0.009302325581395321,-0.14746543778801846,0.021621621621621623,0.042328042328042326,0.0659898477157359,-0.03809523809523796,-0.05445544554455439,0.14136125654450238,-0.036697247700000046,0.09523809523809512
Japan,JPN,0.08884688090737236,0.08159722222222232,0.006420545746388395,-0.16905901116427424,-0.05950095969289815,-0.09387755102040796,0.12612612612612617,-0.014000000000000012,0.02231237322515245,0.015873015873015817,-0.01171875,-0.005928853754940677,-0.1530815109343936,-0.014084507042253502
"Korea, Rep.",KOR,0.20762711864406747,0.09649122807017552,0.02400000000000002,0.0703125,0.08029197080291972,-0.006756756756756799,0.020408163265306145,0.08000000000000007,0.06790123456790131,-0.046242774566474076,-0.006060606060605989,0.10975609756097549,-0.08241758241758235,0.0239520958083832
