Country,CCode,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Korea,KOR,-0.155257559,-0.404726212,1.9324446154031085,0.5834791947629256,0.074693013,0.2646092477863316,-0.067393333,-0.23173961,0.029716512762707877,-0.229652818,0.271902822,0.12286863885368277,-0.696947724,0.3739885243489775
Lithuania,LTU,-0.913819642,-22.95322262,-0.568991912,-2.1520564,1.1671902032520522,-1.61034037,-0.583098616,-2.190643847,-0.675960433,11.247815123201036,1.0133194207091503,-0.762515203,-5.387989929,-1.203218085
Luxembourg,LUX,0.087842649,0.062648081,-0.095505546,0.080019386,-0.000527106,-0.004197606,0.3662060543127502,-0.119704619,0.4562727816530406,0.018475062,0.1598864406680772,0.3680019905438788,-0.43178672,-0.055009425
Latvia,LVA,-0.799569325,-3.286207451,0.11216554034546189,-0.198348211,-0.4452487,-0.928665302,-15.30918267,-0.054201926,-1.283476414,-0.549905637,-18.95953079,-2.529948091,0.3183761035275099,-0.201409685
Mexico,MEX,-0.47012266,1.808682068642899,0.678281378,0.7958823789038463,-0.217958568,0.26893644877382106,-0.198294525,-0.153448621,0.21160932124737225,-0.850717433,-7.950176163,-1.167021292,2.9164137119114932,-0.688812769
Netherlands,NLD,0.7851560786317652,0.1677433617086996,0.003461665,0.11860493188175629,0.077920085,-0.521870785,0.5198699824876793,0.1888630314194146,0.21092868829730482,-0.239052764,-0.175330853,1.0232277505936442,-0.34267902,0.6361438794129012
Norway,NOR,0.11266852556432401,0.3222450102349671,-0.043010459,-0.159533236,0.028342034,-0.434080426,-0.525297115,0.4662095520708513,0.6148521473693505,-0.659081947,-0.64665515,14.731577888732973,1.6715496892863364,-0.521550692
New Zealand,NZL,0.13925532715131295,0.4063298486517669,0.4280589417165035,-0.152512983,0.066310289,-0.250841181,-0.138666411,0.4448136338155507,0.47795735986686005,-0.306792062,-0.596192703,5.166747472619737,0.46091172188612234,-0.210945352
Poland,POL,0.42014487754398067,0.092057323,-0.240695433,-0.498706244,0.5696338137904168,-0.605199479,-0.205091938,0.23922499011466983,0.8650287172941927,-0.859281437,-9.834042553,-1.617258464,0.7638795986622073,-1.918657565
Portugal,PRT,-0.028448966,-0.396911243,-0.758023462,-2.044684419,-0.908393879,0.38076766504407045,4.127228628549288,0.25868707382206774,-0.564807636,-0.233792261,-3.26302211,0.3032079434733259,0.040478576870114316,-2.278762203
Slovak Republic,SVK,0.3935874841629547,0.16618649850417744,-1.18116995,2.2440836559729385,-0.373851274,-2.012426449,-0.299866641,0.2876563685850178,0.029681845644914755,1.1896460285130053,-0.873349322,11.266506061760312,0.926358557,-0.799571741
Slovenia,SVN,-0.362423828,0.20547842111137243,-2.638705872,1.5980819637452968,0.5672463791617771,-0.333236217,0.3325819392276971,0.40118515957718853,0.065934486,-0.006320054,0.1776396793916502,-0.494090648,-1.297878355,-6.00937194
Sweden,SWE,0.12646047583278133,0.076808137,-0.032475275,-0.167558982,-0.258354916,-0.307029098,-0.270239038,0.17096354442558753,0.086779582,1.3458007904787297,0.11485598648998047,0.39606253242901274,-0.345610177,0.30736275356196097
Turkey,TUR,2.9278169014084505,0.6674585387718512,-0.438240908,0.18018470667049477,-0.348977234,-0.335004515,0.038070709435729336,0.5853031396607723,-0.584440714,-2.028006026,-3.070538866,-0.793051311,6.249805689413959,-0.131545092
United States,USA,0.1368421052631579,0.053240741,-0.081318681,-0.188995215,0.091445428,0.10270270270270271,-0.029411765,-0.070707071,0.1956521739130435,0.004545455,0.3597285067873303,0.4442595673876872,0.16359447004608296,-0.103960396
